ID,Location,Price,Experience,Other
1470138,2,4,1,4
1470248,2,2,3,2
1470251,1,2,2,1
1470366,5,3,3,2
1470469,3,4,2,3
1471633,3,4,1,4
1472310,3,1,2,2
1472376,1,3,3,3
1472482,5,1,2,2
1472943,2,3,2,1
1473870,2,1,3,3
1475135,4,1,1,4
1475266,4,1,1,3
1475485,4,3,3,4
1475757,2,2,3,4
1475817,2,1,2,2
1476214,4,1,2,1
1476453,5,1,2,1
1477503,4,3,3,2
1478343,1,1,1,3
1478942,5,1,3,4
1479279,4,4,1,1
1479679,1,2,3,4
1480031,3,3,1,3
1480362,4,2,1,1
1480421,2,3,3,3
1480843,1,3,3,4
1480985,4,3,1,4
1481522,2,2,2,2
1481833,1,3,1,1
1482228,5,3,1,4
1482528,2,2,2,2
1482571,2,3,3,2
1483074,4,1,3,2
1483286,2,1,1,4
1483466,2,3,1,2
1483488,3,2,2,1
1483535,3,1,1,1
1483745,5,4,1,1
1484091,5,3,2,2
1484280,1,4,3,3
1484597,5,1,1,1
1485012,2,3,1,1
1485566,5,3,1,1
1486539,4,3,3,4
1487949,3,4,2,2
1487955,1,4,3,2
1487959,3,1,2,4
1487966,1,3,3,2
1488168,2,3,3,3
1488261,4,2,1,1
1488282,3,3,1,3
1488997,4,2,2,3
1489269,3,4,1,1
1489558,5,2,1,3
1489843,2,2,2,2
1489936,3,1,3,2
1490175,5,4,3,1
1490689,2,1,1,2
1490712,4,4,3,2
1491112,3,2,3,1
1491354,4,2,2,2
1492066,4,2,2,3
1492133,3,3,3,3
1492399,1,4,2,2
1493403,2,3,3,3
1493427,5,1,2,1
1493622,2,2,1,4
1494176,1,2,3,2
1494188,2,1,3,1
1494614,3,3,3,3
1494680,5,2,1,2
1494884,4,2,2,4
1495155,5,1,2,1
1495281,2,4,2,4
1495798,2,3,2,2
1496116,2,1,1,2
1496198,4,2,1,2
1497073,4,2,1,3
1497211,1,2,3,2
1497987,3,3,1,4
1498053,3,1,1,1
1498526,3,3,2,2
1499983,4,4,1,3
1500251,2,2,2,1
1500500,3,3,2,1
1501752,5,2,2,4
1502145,2,1,2,4
1502661,2,1,1,3
1502733,4,4,2,1
1503571,2,3,2,2
1503586,3,1,2,3
1503917,3,3,3,2
1503966,4,1,1,3
1504251,5,3,2,4
1504273,1,1,2,4
1504652,2,3,1,1
1504764,2,4,1,3
1505414,3,3,1,2
1505499,1,4,2,1
1505863,3,2,3,4
1506525,3,3,1,3
1506936,5,2,3,3
1507245,2,2,3,2
1507299,4,1,2,3
1507514,1,3,1,3
